name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
transcription elongation factor GreA,contig_1,943862,944335,-,474,100.0,96.4125783224035,97.48880482568245,complete
uridine kinase,contig_1,944412,945044,-,633,100.0,96.41257832240352,97.48880482568246,complete
Endolytic murein transglycosylase,contig_1,945131,946282,-,1152,100.0,96.4125783224035,97.48880482568245,complete
phenylalanine--tRNA ligase subunit beta,contig_1,946367,948787,-,2421,100.0,96.4125783224035,97.48880482568245,complete
phenylalanine--tRNA ligase subunit alpha,contig_1,948791,949837,-,1047,100.0,96.41257832240352,97.48880482568246,complete
Uncharacterized HTH-type transcriptional regulator YvaP,contig_1,950119,950475,-,357,100.0,96.41257832240349,97.48880482568244,complete
HD domain protein,contig_1,950553,951059,-,507,100.0,96.4125783224035,97.48880482568245,complete
23S rRNA (Uridine(2479)-2'-O)-methyltransferase,contig_1,951174,951935,-,762,100.0,96.41257832240352,97.48880482568246,complete
acylphosphatase,contig_1,952059,952337,+,279,100.0,96.4125783224035,97.48880482568245,complete
Membrane protein chaperone oxaA,contig_1,952400,953392,+,993,100.0,96.41257832240353,97.48880482568246,complete
Signal transduction histidine-protein kinase ArlS,contig_1,953450,954949,-,1500,100.0,96.4125783224035,97.48880482568245,complete
DNA-binding response regulator%2C OmpR family%2C contains REC and winged-helix (wHTH) domain,contig_1,954949,955635,-,687,100.0,96.41257832240352,97.48880482568246,complete
NADP-dependent phosphogluconate dehydrogenase,contig_1,956221,957642,-,1422,100.0,96.4125783224035,97.48880482568245,complete
DUF177 domain-containing protein,contig_1,957805,958365,-,561,100.0,96.4125783224035,97.48880482568245,complete
nucleotidyltransferase,contig_1,958359,959534,-,1176,100.0,96.4125783224035,97.48880482568245,complete
Class I SAM-dependent methyltransferase,contig_1,959546,960277,-,732,100.0,96.4125783224035,97.48880482568245,complete
ribosome silencing factor,contig_1,960274,960633,-,360,100.0,96.41257832240352,97.48880482568246,complete
bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK,contig_1,960646,961248,-,603,100.0,96.4125783224035,97.48880482568245,complete
nicotinate-nucleotide adenylyltransferase,contig_1,961241,961882,-,642,100.0,96.41257832240352,97.48880482568246,complete
CRM domain-containing protein,contig_1,961898,962215,-,318,100.0,96.4125783224035,97.48880482568245,complete
ribosome biogenesis GTPase YqeH,contig_1,962237,963370,-,1134,100.0,96.4125783224035,97.48880482568245,complete
Phosphatase,contig_1,963363,963893,-,531,100.0,96.4125783224035,97.48880482568245,complete
Alcohol dehydrogenase GroES-like domain protein,contig_1,964450,965385,+,936,100.0,96.4125783224035,97.48880482568245,complete
50S ribosomal protein L20,contig_1,965457,965816,-,360,100.0,96.41257832240352,97.48880482568246,complete
50S ribosomal protein L35,contig_1,965901,966101,-,201,100.0,96.41257832240352,97.48880482568246,complete
translation initiation factor IF-3,contig_1,966136,966639,-,504,100.0,96.41257832240352,97.48880482568246,complete
L-lactate oxidase,contig_1,966902,968008,-,1107,100.0,96.41257832240352,97.48880482568246,complete
threonine--tRNA ligase,contig_1,968143,970110,-,1968,100.0,96.41257832240352,97.48880482568246,complete
primosomal protein DnaI,contig_1,970423,971343,-,921,100.0,96.41257832240352,97.48880482568246,complete
DnaD and phage-associated domain protein,contig_1,971343,972725,-,1383,100.0,96.4125783224035,97.48880482568245,complete
transcriptional regulator NrdR,contig_1,972743,973216,-,474,100.0,96.4125783224035,97.48880482568245,complete
dephospho-CoA kinase,contig_1,973401,973991,-,591,100.0,96.4125783224035,97.48880482568245,complete
DNA-formamidopyrimidine glycosylase,contig_1,973988,974827,-,840,100.0,96.4125783224035,97.48880482568245,complete
DNA polymerase I,contig_1,974839,977499,-,2661,100.0,96.41257832240352,97.48880482568246,complete
MarR family protein,contig_1,977630,978121,-,492,100.0,96.41257832240352,97.48880482568246,complete
Cell surface protein,contig_1,978456,979517,-,1062,100.0,96.4125783224035,97.48880482568245,complete
SsrA-binding protein SmpB,contig_1,979748,980221,-,474,100.0,96.4125783224035,97.48880482568245,complete
ribonuclease R,contig_1,980230,982584,-,2355,100.0,96.4125783224035,97.48880482568245,complete
Esterase D,contig_1,982600,983394,-,795,100.0,96.41257832240352,97.48880482568246,complete
preprotein translocase subunit SecG,contig_1,983469,983705,-,237,100.0,96.4125783224035,97.48880482568245,complete
Voltage gated chloride channel family protein,contig_1,983785,985359,-,1575,100.0,96.4125783224035,97.48880482568245,complete
Peptidase M60 domain-containing protein,contig_1,985551,988058,-,2508,100.0,96.4125783224035,97.48880482568245,complete
Alpha/beta fold hydrolase,contig_1,988358,989107,-,750,100.0,96.41257832240352,97.48880482568246,complete
arginine--tRNA ligase,contig_1,989586,991277,-,1692,100.0,96.4125783224035,97.48880482568245,complete
Macrolide export ATP-binding/permease protein MacB,contig_1,991542,993479,-,1938,100.0,96.4125783224035,97.48880482568245,complete
Zinc ribbon domain-containing protein,contig_1,993909,994106,+,198,100.0,96.41257832240349,97.48880482568244,complete
APC family permease,contig_1,994285,995877,+,1593,100.0,96.41257832240353,97.48880482568246,complete
alpha/beta hydrolase,contig_1,995999,996367,+,369,100.0,96.41257832240352,97.48880482568246,complete
hypothetical protein,contig_1,996336,996557,+,222,100.0,96.41257832240349,97.48880482568244,complete
hypothetical protein,contig_1,996579,996938,+,360,100.0,96.41257832240352,97.48880482568246,complete
Cof-like hydrolase family protein,contig_1,996892,997680,-,789,100.0,96.41257832240352,97.48880482568246,complete
HTH marR-type domain-containing protein,contig_1,997849,998301,-,453,100.0,96.4125783224035,97.48880482568245,complete
IS3 family transposase ORF B,contig_1,998791,999603,-,813,100.0,96.41257832240352,97.48880482568246,complete
Transposase,contig_1,999645,1000163,-,519,100.0,96.41257832240352,97.48880482568246,complete
ADP-dependent (S)-NAD(P)H-hydrate dehydratase,contig_1,1000422,1001258,+,837,100.0,96.41257832240352,97.48880482568246,complete
Pseudouridine synthase,contig_1,1001294,1002004,-,711,100.0,96.4125783224035,97.48880482568245,complete
Polysaccharide biosynthesis family protein,contig_1,1002001,1003638,-,1638,100.0,96.4125783224035,97.48880482568245,complete
MFS transporter,contig_1,1004024,1004338,-,315,100.0,96.4125783224035,97.48880482568245,complete
hypothetical protein,contig_1,1004301,1004813,-,513,100.0,96.41257832240353,97.48880482568246,complete
MarR family transcriptional regulator,contig_1,1004964,1005362,+,399,100.0,96.4125783224035,97.48880482568245,complete
Amino acid permease,contig_1,1005379,1006731,-,1353,100.0,96.4125783224035,97.48880482568245,complete
leucine--tRNA ligase,contig_1,1007223,1009646,-,2424,100.0,96.4125783224035,97.48880482568245,complete
SAG1386/EF1546 family surface-associated protein,contig_1,1009983,1011917,-,1935,100.0,96.41257832240352,97.48880482568246,complete
PAP2 family protein,contig_1,1012125,1012763,+,639,100.0,96.4125783224035,97.48880482568245,complete
16S rRNA (Cytosine(1402)-N(4))-methyltransferase,contig_1,1012767,1013327,+,561,100.0,96.4125783224035,97.48880482568245,complete
PF03932 family protein CutC,contig_1,1013643,1014278,-,636,100.0,96.4125783224035,97.48880482568245,complete
undecaprenyl-diphosphate phosphatase,contig_1,1014310,1015140,-,831,100.0,96.4125783224035,97.48880482568245,complete
Pseudouridine synthase,contig_1,1015223,1016173,-,951,100.0,96.41257832240352,97.48880482568246,complete
NAD kinase,contig_1,1016142,1016948,-,807,100.0,96.4125783224035,97.48880482568245,complete
(P)ppGpp synthetase,contig_1,1016945,1017619,-,675,100.0,96.4125783224035,97.48880482568245,complete
CYTH domain-containing protein,contig_1,1017773,1018354,+,582,100.0,96.4125783224035,97.48880482568245,complete
Putative dithiol-disulfide isomerase,contig_1,1018459,1019103,+,645,100.0,96.41257832240352,97.48880482568246,complete
Competence CoiA-like family protein,contig_1,1019106,1020101,-,996,100.0,96.41257832240352,97.48880482568246,complete
Adapter protein MecA,contig_1,1020173,1020862,-,690,100.0,96.4125783224035,97.48880482568245,complete
transcriptional regulator SpxA,contig_1,1021023,1021421,-,399,100.0,96.4125783224035,97.48880482568245,complete
Metallo-hydrolase YhfI,contig_1,1021704,1022483,-,780,100.0,96.4125783224035,97.48880482568245,complete
DUF975 domain-containing protein,contig_1,1022598,1023383,-,786,100.0,96.4125783224035,97.48880482568245,complete
Permease family protein,contig_1,1023401,1025503,-,2103,100.0,96.41257832240352,97.48880482568246,complete
Lantibiotic ABC transporter (ATP-binding protein),contig_1,1025481,1026257,-,777,100.0,96.4125783224035,97.48880482568245,complete
Response regulator,contig_1,1026400,1027074,+,675,100.0,96.4125783224035,97.48880482568245,complete
histidine kinase,contig_1,1027084,1028154,+,1071,100.0,96.4125783224035,97.48880482568245,complete
Lipoprotein,contig_1,1028169,1029386,+,1218,100.0,96.4125783224035,97.48880482568245,complete
Putative membrane protein,contig_1,1029438,1029716,-,279,100.0,96.4125783224035,97.48880482568245,complete
hypothetical protein,contig_1,1029713,1030360,-,648,100.0,96.4125783224035,97.48880482568245,complete
hypothetical protein,contig_1,1030366,1030461,-,96,100.0,96.41257832240352,97.48880482568246,complete
anaerobic ribonucleoside-triphosphate reductase activating protein,contig_1,1030708,1031289,-,582,100.0,96.4125783224035,97.48880482568245,complete
anaerobic ribonucleoside-triphosphate reductase,contig_1,1031323,1033530,-,2208,100.0,96.4125783224035,97.48880482568245,complete
Copper-exporting P-type ATPase B,contig_1,1033726,1035894,-,2169,100.0,96.4125783224035,97.48880482568245,complete
CopY/TcrY family copper transport repressor,contig_1,1035891,1036337,-,447,100.0,96.4125783224035,97.48880482568245,complete
Phosphoenolpyruvate-protein phosphotransferase,contig_1,1036480,1038204,-,1725,100.0,96.41257832240352,97.48880482568246,complete
phosphocarrier protein HPr,contig_1,1038204,1038470,-,267,100.0,96.4125783224035,97.48880482568245,complete
DUF2508 domain-containing protein,contig_1,1038614,1038802,-,189,100.0,96.4125783224035,97.48880482568245,complete
ATP-dependent Clp protease (Class III stress gene),contig_1,1039045,1041246,+,2202,100.0,96.41257832240352,97.48880482568246,complete
DUF1827 domain-containing protein,contig_1,1041344,1041640,+,297,100.0,96.4125783224035,97.48880482568245,complete
PPC domain-containing protein,contig_1,1041765,1042184,+,420,100.0,96.4125783224035,97.48880482568245,complete
MucBP domain-containing protein,contig_1,1042314,1043405,+,1092,100.0,96.4125783224035,97.48880482568245,complete
peptide chain release factor 3,contig_1,1043493,1045070,-,1578,100.0,96.41257832240352,97.48880482568246,complete
Hemolysin,contig_1,1045169,1046506,-,1338,100.0,96.4125783224035,97.48880482568245,complete
AI-2E family transporter,contig_1,1046610,1047716,-,1107,100.0,96.41257832240352,97.48880482568246,complete
Acetyltransferase family protein,contig_1,1047848,1048285,+,438,100.0,96.41257832240349,97.48880482568244,complete
Integral membrane protein,contig_1,1048348,1048821,+,474,100.0,96.4125783224035,97.48880482568245,complete
UPF0374 protein LCA_1475,contig_1,1048886,1049428,-,543,100.0,96.4125783224035,97.48880482568245,complete
A/G-specific adenine glycosylase,contig_1,1049509,1050651,-,1143,100.0,96.4125783224035,97.48880482568245,complete
recombination regulator RecX,contig_1,1050599,1051405,-,807,100.0,96.4125783224035,97.48880482568245,complete
Membrane protein,contig_1,1051407,1051586,-,180,100.0,96.41257832240349,97.48880482568244,complete
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,contig_1,1051758,1053143,+,1386,100.0,96.41257832240352,97.48880482568246,complete
DUF805 domain-containing protein,contig_1,1053291,1053818,-,528,100.0,96.4125783224035,97.48880482568245,complete
Nucleoside 2-deoxyribosyltransferase,contig_1,1053911,1054384,+,474,100.0,96.4125783224035,97.48880482568245,complete
IS30 family ISLpl1 transposase,contig_1,1054542,1055471,+,930,100.0,96.41257832240353,97.48880482568246,complete
hydroxymethylglutaryl-CoA synthase,contig_1,1056115,1057281,-,1167,100.0,96.4125783224035,97.48880482568245,complete
hydroxymethylglutaryl-CoA reductase%2C degradative,contig_1,1057296,1058564,-,1269,100.0,96.4125783224035,97.48880482568245,complete
Acetyl-CoA C-acetyltransferase,contig_1,1058551,1059753,-,1203,100.0,96.41257832240352,97.48880482568246,complete
DUF1659 domain-containing protein,contig_1,1059958,1060170,+,213,100.0,96.4125783224035,97.48880482568245,complete
DUF2922 domain-containing protein,contig_1,1060203,1060424,+,222,100.0,96.41257832240349,97.48880482568244,complete
Integral membrane protein,contig_1,1060559,1061365,+,807,100.0,96.4125783224035,97.48880482568245,complete
DUF4365 domain-containing protein,contig_1,1061352,1061651,+,300,100.0,96.4125783224035,97.48880482568245,complete
Xylose isomerase-like TIM barrel family protein,contig_1,1061640,1062458,-,819,100.0,96.4125783224035,97.48880482568245,complete
Amino acid ABC transporter ATP-binding protein,contig_1,1062594,1063328,-,735,100.0,96.41257832240349,97.48880482568244,complete
Amino ABC transporter%2C permease%2C 3-TM region%2C His/Glu/Gln/Arg/opine family domain protein,contig_1,1063328,1064764,-,1437,100.0,96.41257832240352,97.48880482568246,complete
peptide deformylase,contig_1,1065033,1065443,+,411,100.0,96.41257832240349,97.48880482568244,complete
UTP--glucose-1-phosphate uridylyltransferase GalU,contig_1,1065502,1066404,-,903,100.0,96.41257832240352,97.48880482568246,complete
Competence protein CoiA,contig_1,1066596,1067420,+,825,100.0,96.41257832240352,97.48880482568246,complete
RNA polymerase sigma factor%2C sigma-70 family protein,contig_1,1067603,1068151,+,549,100.0,96.4125783224035,97.48880482568245,complete
dTDP-4-dehydrorhamnose reductase,contig_1,1068198,1069043,-,846,100.0,96.41257832240352,97.48880482568246,complete
dTDP-glucose 4%2C6-dehydratase,contig_1,1069097,1070125,-,1029,100.0,96.41257832240352,97.48880482568246,complete
dTDP-4-dehydrorhamnose 3%2C5-epimerase,contig_1,1070141,1070722,-,582,100.0,96.4125783224035,97.48880482568245,complete
glucose-1-phosphate thymidylyltransferase RfbA,contig_1,1070735,1071604,-,870,100.0,96.41257832240352,97.48880482568246,complete
Heteropolysaccharide repeat-containing protein,contig_1,1071623,1073020,-,1398,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase family 2 protein,contig_1,1073049,1073978,-,930,100.0,96.41257832240353,97.48880482568246,complete
O-antigen polymerase,contig_1,1073938,1075200,-,1263,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase family 2 protein,contig_1,1075216,1076076,-,861,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase family 2 protein,contig_1,1076099,1077094,-,996,100.0,96.41257832240352,97.48880482568246,complete
Glycosyltransferase family 1 protein,contig_1,1077145,1078296,-,1152,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase family 1 protein,contig_1,1078298,1079473,-,1176,100.0,96.4125783224035,97.48880482568245,complete
Undecaprenyl phosphate N%2CN'-diacetylbacillosamine 1-phosphate transferase,contig_1,1079490,1080188,-,699,100.0,96.4125783224035,97.48880482568245,complete
Tyrosine-protein kinase CpsD,contig_1,1080209,1080952,-,744,100.0,96.4125783224035,97.48880482568245,complete
Capsular polysaccharide biosynthesis protein CpsC,contig_1,1080957,1081703,-,747,100.0,96.41257832240349,97.48880482568244,complete
Transcriptional regulator,contig_1,1081790,1082755,-,966,100.0,96.41257832240352,97.48880482568246,complete
YihY/virulence factor BrkB family protein,contig_1,1083205,1084140,-,936,100.0,96.4125783224035,97.48880482568245,complete
type I methionyl aminopeptidase,contig_1,1084310,1085107,-,798,100.0,96.4125783224035,97.48880482568245,complete
flavodoxin,contig_1,1085332,1085784,+,453,100.0,96.4125783224035,97.48880482568245,complete
GtrA family protein,contig_1,1086231,1086713,+,483,100.0,96.41257832240352,97.48880482568246,complete
Cell wall teichoic acid glycosylation protein GtcA,contig_1,1086706,1087128,+,423,100.0,96.41257832240349,97.48880482568244,complete
Bactoprenol glucosyl transferase CPS-53 (KpLE1) prophage,contig_1,1087130,1088062,+,933,100.0,96.41257832240352,97.48880482568246,complete
UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),contig_1,1088196,1089356,-,1161,100.0,96.41257832240352,97.48880482568246,complete
TetR family transcriptional regulator,contig_1,1089485,1090027,-,543,100.0,96.4125783224035,97.48880482568245,complete
Aminopeptidase S,contig_1,1090190,1091422,+,1233,100.0,96.41257832240352,97.48880482568246,complete
Membrane protein,contig_1,1091422,1091604,+,183,100.0,96.41257832240346,97.48880482568242,complete
VIT family protein,contig_1,1091832,1092536,+,705,100.0,96.41257832240353,97.48880482568246,complete
QacE family quaternary ammonium compound efflux SMR transporter,contig_1,1092677,1092997,+,321,100.0,96.41257832240352,97.48880482568246,complete
YdhG-like domain-containing protein,contig_1,1093027,1093371,-,345,100.0,96.4125783224035,97.48880482568245,complete
class II fructose-1%2C6-bisphosphate aldolase,contig_1,1093457,1094320,-,864,100.0,96.41257832240352,97.48880482568246,complete
Sugar transporter family protein,contig_1,1094652,1095845,-,1194,100.0,96.4125783224035,97.48880482568245,complete
3H domain protein,contig_1,1095917,1096441,-,525,100.0,96.41257832240352,97.48880482568246,complete
Aryl-phospho-beta-d-glucosidase,contig_1,1096875,1098320,-,1446,100.0,96.4125783224035,97.48880482568245,complete
DUF3284 domain-containing protein,contig_1,1098358,1098777,-,420,100.0,96.4125783224035,97.48880482568245,complete
Lichenan-specific phosphotransferase enzyme IIA component,contig_1,1098881,1099210,-,330,100.0,96.4125783224035,97.48880482568245,complete
DEAD/DEAH box helicase family protein,contig_1,1099513,1100850,-,1338,100.0,96.4125783224035,97.48880482568245,complete
Oxidoreductase%2C NAD-binding Rossmann fold family protein,contig_1,1100868,1101860,-,993,100.0,96.41257832240353,97.48880482568246,complete
DUF4828 domain-containing protein,contig_1,1102062,1102406,+,345,100.0,96.4125783224035,97.48880482568245,complete
YxeA family protein,contig_1,1102459,1102824,-,366,100.0,96.4125783224035,97.48880482568245,complete
Glycosyl hydrolases 25 family protein,contig_1,1102841,1103644,-,804,100.0,96.41257832240352,97.48880482568246,complete
ABC transmembrane type-1 domain-containing protein,contig_1,1103740,1103934,+,195,100.0,96.41257832240349,97.48880482568244,complete
Band 7 domain-containing protein,contig_1,1103959,1104882,+,924,100.0,96.41257832240352,97.48880482568246,complete
Acyltransferase,contig_1,1104941,1105822,-,882,100.0,96.4125783224035,97.48880482568245,complete
Permease IIC component,contig_1,1105824,1107116,-,1293,100.0,96.4125783224035,97.48880482568245,complete
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,contig_1,1107591,1108955,-,1365,100.0,96.41257832240352,97.48880482568246,complete
diacylglycerol kinase,contig_1,1109072,1110100,-,1029,100.0,96.41257832240352,97.48880482568246,complete
Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,contig_1,1110122,1111552,-,1431,100.0,96.4125783224035,97.48880482568245,complete
Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,contig_1,1111552,1113018,-,1467,100.0,96.41257832240352,97.48880482568246,complete
Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,contig_1,1113021,1113317,-,297,100.0,96.4125783224035,97.48880482568245,complete
hypothetical protein,contig_1,1113632,1114165,+,534,100.0,96.4125783224035,97.48880482568245,complete
Rrf2 family transcriptional regulator,contig_1,1114649,1115098,+,450,100.0,96.41257832240352,97.48880482568246,complete
Deacetylase sirtuin-type domain-containing protein,contig_1,1115265,1116047,-,783,100.0,96.41257832240352,97.48880482568246,complete
SIR2 family protein,contig_1,1116040,1116312,-,273,100.0,96.4125783224035,97.48880482568245,complete
Lipoprotein%2C pheromone,contig_1,1116526,1117656,-,1131,100.0,96.4125783224035,97.48880482568245,complete
NAD-dependent DNA ligase LigA,contig_1,1117693,1119726,-,2034,100.0,96.41257832240352,97.48880482568246,complete
DNA helicase PcrA,contig_1,1119996,1122245,-,2250,100.0,96.4125783224035,97.48880482568245,complete
Cof-like hydrolase family protein,contig_1,1122419,1123243,+,825,100.0,96.41257832240352,97.48880482568246,complete
Bacterial regulatory s%2C lacI family protein,contig_1,1123248,1124186,+,939,100.0,96.4125783224035,97.48880482568245,complete
adenylosuccinate lyase,contig_1,1124240,1125532,-,1293,100.0,96.4125783224035,97.48880482568245,complete
ATP-grasp domain protein,contig_1,1125813,1126925,-,1113,100.0,96.4125783224035,97.48880482568245,complete
xanthine phosphoribosyltransferase,contig_1,1127066,1127647,-,582,100.0,96.4125783224035,97.48880482568245,complete
Mannosyl-glycoendo-beta-N-acetylglucosaminidase family protein,contig_1,1127878,1128555,-,678,100.0,96.4125783224035,97.48880482568245,complete
Oxidoreductase%2C NAD-binding Rossmann fold family protein,contig_1,1128713,1129699,+,987,100.0,96.41257832240352,97.48880482568246,complete
Acetyltransferase family protein,contig_1,1129737,1130192,-,456,100.0,96.41257832240352,97.48880482568246,complete
CSD domain-containing protein,contig_1,1130270,1130470,-,201,100.0,96.41257832240352,97.48880482568246,complete
Lipoprotein,contig_1,1130781,1131419,+,639,100.0,96.4125783224035,97.48880482568245,complete
ECF transporter S component,contig_1,1131527,1132126,-,600,100.0,96.4125783224035,97.48880482568245,complete
Acetyltransferase family protein,contig_1,1132424,1132888,+,465,100.0,96.41257832240353,97.48880482568246,complete
SprT family protein,contig_1,1132925,1133386,-,462,100.0,96.41257832240352,97.48880482568246,complete
RNA helicase transcriptional accessory protein,contig_1,1133379,1135556,-,2178,100.0,96.4125783224035,97.48880482568245,complete
LXG domain-containing protein,contig_1,1135623,1136057,-,435,100.0,96.41257832240352,97.48880482568246,complete
Calcium-transporting ATPase 1,contig_1,1136501,1139164,-,2664,100.0,96.41257832240352,97.48880482568246,complete
ammonia-dependent NAD(+) synthetase,contig_1,1139558,1140385,-,828,100.0,96.4125783224035,97.48880482568245,complete
nicotinate phosphoribosyltransferase,contig_1,1140417,1141880,-,1464,100.0,96.4125783224035,97.48880482568245,complete
Glycosyl transferase,contig_1,1141975,1142673,-,699,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase 2-like domain-containing protein,contig_1,1142676,1145375,-,2700,100.0,96.4125783224035,97.48880482568245,complete
Glycosyltransferase family 4 protein,contig_1,1145398,1146483,-,1086,100.0,96.4125783224035,97.48880482568245,complete
N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,contig_1,1146489,1147211,-,723,100.0,96.4125783224035,97.48880482568245,complete
Flippase,contig_1,1147215,1148651,-,1437,100.0,96.41257832240352,97.48880482568246,complete
CDP-glycerol--glycerophosphate glycerophosphotransferase,contig_1,1148674,1149852,-,1179,100.0,96.4125783224035,97.48880482568245,complete
glycerol-3-phosphate cytidylyltransferase,contig_1,1150014,1150403,+,390,100.0,96.41257832240349,97.48880482568244,complete
Sulfatase,contig_1,1150484,1150735,-,252,100.0,96.41257832240352,97.48880482568246,complete
Sulfatase N-terminal domain-containing protein,contig_1,1150886,1151212,-,327,100.0,96.41257832240349,97.48880482568244,complete
hypothetical protein,contig_1,1151199,1151663,-,465,100.0,96.41257832240353,97.48880482568246,complete
Glycosyltransferase RgtA/B/C/D-like domain-containing protein,contig_1,1151647,1153089,-,1443,100.0,96.4125783224035,97.48880482568245,complete
N-acetylmuramoyl-L-alanine amidase,contig_1,1154386,1156305,-,1920,100.0,96.41257832240352,97.48880482568246,complete
Lipoprotein,contig_1,1156318,1156779,-,462,100.0,96.41257832240352,97.48880482568246,complete
Membrane protein 6-pyruvoyl-tetrahydropterin synthase-related domain-containing protein,contig_1,1156874,1158505,-,1632,100.0,96.41257832240352,97.48880482568246,complete
GntR family transcriptional regulator,contig_1,1158612,1159313,-,702,100.0,96.4125783224035,97.48880482568245,complete
N-acetylglucosamine-6-phosphate deacetylase,contig_1,1159332,1160471,-,1140,100.0,96.4125783224035,97.48880482568245,complete
Oxidoreductase%2C NAD-binding Rossmann fold family protein,contig_1,1160613,1161527,+,915,100.0,96.4125783224035,97.48880482568245,complete
pyrroline-5-carboxylate reductase,contig_1,1161594,1162397,-,804,100.0,96.41257832240352,97.48880482568246,complete
Peptide ABC transporter permease,contig_1,1162777,1164237,-,1461,100.0,96.41257832240352,97.48880482568246,complete
NUDIX domain protein,contig_1,1164576,1165154,+,579,100.0,96.4125783224035,97.48880482568245,complete
lysine--tRNA ligase,contig_1,1171025,1172536,-,1512,100.0,96.41257832240352,97.48880482568246,complete
tRNA dihydrouridine synthase DusB,contig_1,1172608,1173597,-,990,100.0,96.4125783224035,97.48880482568245,complete
Hsp33 family molecular chaperone HslO,contig_1,1173686,1174564,-,879,100.0,96.41257832240352,97.48880482568246,complete
ATP-dependent zinc metalloprotease FtsH,contig_1,1174638,1176734,-,2097,100.0,96.41257832240352,97.48880482568246,complete
hypoxanthine phosphoribosyltransferase,contig_1,1176823,1177368,-,546,100.0,96.4125783224035,97.48880482568245,complete
tRNA(Ile)-lysidine synthase,contig_1,1177391,1178761,-,1371,100.0,96.4125783224035,97.48880482568245,complete
S1 domain-containing RNA-binding protein,contig_1,1178857,1179297,-,441,100.0,96.4125783224035,97.48880482568245,complete
Septum formation initiator family protein,contig_1,1179429,1179815,-,387,100.0,96.41257832240352,97.48880482568246,complete
RNA-binding S4 domain-containing protein,contig_1,1179971,1180237,-,267,100.0,96.4125783224035,97.48880482568245,complete
Sugar transporter,contig_1,1180237,1181829,-,1593,100.0,96.41257832240353,97.48880482568246,complete
transcription-repair coupling factor,contig_1,1181852,1185376,-,3525,100.0,96.41257832240352,97.48880482568246,complete
aminoacyl-tRNA hydrolase,contig_1,1185578,1186135,-,558,100.0,96.4125783224035,97.48880482568245,complete
L-lactate dehydrogenase,contig_1,1186365,1187342,+,978,100.0,96.41257832240352,97.48880482568246,complete
ErfK/YbiS/YcfS/YnhG family protein,contig_1,1187551,1188930,+,1380,100.0,96.4125783224035,97.48880482568245,complete
cyclic di-AMP binding protein CbpA,contig_1,1189205,1189882,+,678,100.0,96.4125783224035,97.48880482568245,complete
QueT transporter family protein,contig_1,1189926,1190453,-,528,100.0,96.4125783224035,97.48880482568245,complete
mRNA interferase,contig_1,1190616,1190981,-,366,100.0,96.4125783224035,97.48880482568245,complete
Antitoxin,contig_1,1191003,1191263,-,261,100.0,96.4125783224035,97.48880482568245,complete
alanine racemase,contig_1,1191341,1192483,-,1143,100.0,96.4125783224035,97.48880482568245,complete
Holo-[acyl-carrier-protein] synthase,contig_1,1192488,1192841,-,354,100.0,96.41257832240352,97.48880482568246,complete
DEAD-box ATP-dependent RNA helicase CshA,contig_1,1192977,1194548,-,1572,100.0,96.4125783224035,97.48880482568245,complete
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,contig_1,1194799,1196178,-,1380,100.0,96.4125783224035,97.48880482568245,complete
DUF3114 domain-containing protein,contig_1,1196301,1197539,-,1239,100.0,96.4125783224035,97.48880482568245,complete
zinc metalloprotease HtpX,contig_1,1197667,1198566,-,900,100.0,96.41257832240352,97.48880482568246,complete
LemA family protein,contig_1,1198580,1199143,-,564,100.0,96.41257832240352,97.48880482568246,complete
SMI1/KNR4 family protein,contig_1,1199289,1200023,+,735,100.0,96.41257832240349,97.48880482568244,complete
Metabolite efflux transporter,contig_1,1200050,1201291,+,1242,100.0,96.4125783224035,97.48880482568245,complete
Integral membrane protein,contig_1,1201458,1202135,-,678,100.0,96.4125783224035,97.48880482568245,complete
DUF1211 domain-containing protein,contig_1,1202137,1202778,-,642,100.0,96.41257832240352,97.48880482568246,complete
Chloride channel protein,contig_1,1202867,1204096,+,1230,100.0,96.4125783224035,97.48880482568245,complete
type B 50S ribosomal protein L31,contig_1,1204179,1204442,-,264,100.0,96.4125783224035,97.48880482568245,complete
UDP-N-acetylglucosamine 1-carboxyvinyltransferase,contig_1,1204595,1205881,-,1287,100.0,96.4125783224035,97.48880482568245,complete
CTP synthase,contig_1,1206359,1207951,-,1593,100.0,96.41257832240353,97.48880482568246,complete
Sugar kinase,contig_1,1208222,1209178,+,957,100.0,96.4125783224035,97.48880482568245,complete
