name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
brnQ,NZ_CP113945.1,939907,941283,-,1377,100.0,99.97756602726068,99.98429621908247,complete
WP_277140453.1,NZ_CP113945.1,939907,941283,-,1377,100.0,99.97756602726068,99.98429621908247,complete
brnQ,NZ_CP113945.1,941738,943120,-,1383,100.0,99.97756602726066,99.98429621908247,complete
WP_277140454.1,NZ_CP113945.1,941738,943120,-,1383,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04560,NZ_CP113945.1,943622,945037,-,1416,100.0,99.97756602726066,99.98429621908247,complete
WP_277140455.1,NZ_CP113945.1,943622,945037,-,1416,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04565,NZ_CP113945.1,945037,946830,-,1794,100.0,99.97756602726069,99.98429621908248,complete
WP_277141749.1,NZ_CP113945.1,945037,946830,-,1794,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04570,NZ_CP113945.1,947043,947930,+,888,100.0,99.97756602726068,99.98429621908247,complete
WP_277140456.1,NZ_CP113945.1,947043,947930,+,888,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04575,NZ_CP113945.1,947964,948686,-,723,100.0,99.97756602726066,99.98429621908247,complete
WP_277129563.1,NZ_CP113945.1,947964,948686,-,723,100.0,99.97756602726066,99.98429621908247,complete
lepB,NZ_CP113945.1,949116,949676,-,561,100.0,99.97756602726065,99.98429621908245,complete
WP_277140457.1,NZ_CP113945.1,949116,949676,-,561,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS04585,NZ_CP113945.1,949799,950518,-,720,100.0,99.97756602726066,99.98429621908247,complete
WP_277140458.1,NZ_CP113945.1,949799,950518,-,720,100.0,99.97756602726066,99.98429621908247,complete
dhaM,NZ_CP113945.1,950639,951010,-,372,100.0,99.97756602726066,99.98429621908247,complete
WP_277140459.1,NZ_CP113945.1,950639,951010,-,372,100.0,99.97756602726066,99.98429621908247,complete
dhaL,NZ_CP113945.1,951007,951591,-,585,100.0,99.97756602726066,99.98429621908247,complete
WP_277140460.1,NZ_CP113945.1,951007,951591,-,585,100.0,99.97756602726066,99.98429621908247,complete
dhaK,NZ_CP113945.1,951604,952602,-,999,100.0,99.97756602726068,99.98429621908247,complete
WP_277140461.1,NZ_CP113945.1,951604,952602,-,999,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04605,NZ_CP113945.1,952724,953206,-,483,100.0,99.97756602726068,99.98429621908247,complete
WP_277140462.1,NZ_CP113945.1,952724,953206,-,483,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04610,NZ_CP113945.1,953226,953870,-,645,100.0,99.97756602726066,99.98429621908247,complete
WP_277140463.1,NZ_CP113945.1,953226,953870,-,645,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04615,NZ_CP113945.1,954071,954925,+,855,100.0,99.97756602726066,99.98429621908247,complete
WP_277140464.1,NZ_CP113945.1,954071,954925,+,855,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04620,NZ_CP113945.1,955094,955375,+,282,100.0,99.97756602726066,99.98429621908247,complete
WP_277129553.1,NZ_CP113945.1,955094,955375,+,282,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04625,NZ_CP113945.1,955430,956131,-,702,100.0,99.97756602726065,99.98429621908245,complete
WP_277140465.1,NZ_CP113945.1,955430,956131,-,702,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS04630,NZ_CP113945.1,956124,957185,-,1062,100.0,99.97756602726069,99.98429621908248,complete
WP_277140466.1,NZ_CP113945.1,956124,957185,-,1062,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04635,NZ_CP113945.1,957202,958056,-,855,100.0,99.97756602726066,99.98429621908247,complete
WP_277140467.1,NZ_CP113945.1,957202,958056,-,855,100.0,99.97756602726066,99.98429621908247,complete
cds-OZX58_RS04640,NZ_CP113945.1,958072,958925,-,854,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04645,NZ_CP113945.1,959271,959462,-,192,100.0,99.97756602726066,99.98429621908247,complete
WP_277140468.1,NZ_CP113945.1,959271,959462,-,192,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04650,NZ_CP113945.1,959459,959974,-,516,100.0,99.97756602726068,99.98429621908247,complete
WP_277140469.1,NZ_CP113945.1,959459,959974,-,516,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04655,NZ_CP113945.1,960175,960486,+,312,100.0,99.97756602726066,99.98429621908247,complete
WP_277129546.1,NZ_CP113945.1,960175,960486,+,312,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04660,NZ_CP113945.1,960542,961456,-,915,100.0,99.97756602726069,99.98429621908248,complete
WP_277140470.1,NZ_CP113945.1,960542,961456,-,915,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04665,NZ_CP113945.1,961481,963247,-,1767,100.0,99.97756602726068,99.98429621908247,complete
WP_277140471.1,NZ_CP113945.1,961481,963247,-,1767,100.0,99.97756602726068,99.98429621908247,complete
pnuC,NZ_CP113945.1,963528,964241,-,714,100.0,99.97756602726068,99.98429621908247,complete
WP_277140472.1,NZ_CP113945.1,963528,964241,-,714,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04675,NZ_CP113945.1,964472,964560,+,89,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04680,NZ_CP113945.1,965172,965648,+,477,100.0,99.97756602726069,99.98429621908248,complete
WP_277140473.1,NZ_CP113945.1,965172,965648,+,477,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04685,NZ_CP113945.1,965780,966112,-,333,100.0,99.97756602726066,99.98429621908247,complete
WP_277140474.1,NZ_CP113945.1,965780,966112,-,333,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04690,NZ_CP113945.1,966112,966372,-,261,100.0,99.97756602726068,99.98429621908247,complete
WP_277129540.1,NZ_CP113945.1,966112,966372,-,261,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04695,NZ_CP113945.1,966621,967202,+,582,100.0,99.97756602726066,99.98429621908247,complete
WP_277140475.1,NZ_CP113945.1,966621,967202,+,582,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04700,NZ_CP113945.1,967241,968071,-,831,100.0,99.97756602726066,99.98429621908247,complete
WP_277140476.1,NZ_CP113945.1,967241,968071,-,831,100.0,99.97756602726066,99.98429621908247,complete
eno,NZ_CP113945.1,968308,969594,+,1287,100.0,99.97756602726065,99.98429621908245,complete
WP_277129537.1,NZ_CP113945.1,968308,969594,+,1287,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS04710,NZ_CP113945.1,969790,972063,+,2274,100.0,99.97756602726066,99.98429621908247,complete
WP_277140477.1,NZ_CP113945.1,969790,972063,+,2274,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04715,NZ_CP113945.1,972142,972660,-,519,100.0,99.97756602726069,99.98429621908248,complete
WP_277129955.1,NZ_CP113945.1,972142,972660,-,519,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04720,NZ_CP113945.1,972789,973316,-,528,100.0,99.97756602726068,99.98429621908247,complete
WP_277129535.1,NZ_CP113945.1,972789,973316,-,528,100.0,99.97756602726068,99.98429621908247,complete
recJ,NZ_CP113945.1,973418,975694,-,2277,100.0,99.97756602726065,99.98429621908245,complete
WP_277141751.1,NZ_CP113945.1,973418,975694,-,2277,100.0,99.97756602726065,99.98429621908245,complete
lepA,NZ_CP113945.1,975718,977556,-,1839,100.0,99.97756602726066,99.98429621908247,complete
WP_277129534.1,NZ_CP113945.1,975718,977556,-,1839,100.0,99.97756602726066,99.98429621908247,complete
dnaJ,NZ_CP113945.1,977684,978829,-,1146,100.0,99.97756602726065,99.98429621908245,complete
WP_277129533.1,NZ_CP113945.1,977684,978829,-,1146,100.0,99.97756602726065,99.98429621908245,complete
dnaK,NZ_CP113945.1,978911,980764,-,1854,100.0,99.97756602726068,99.98429621908247,complete
WP_277129532.1,NZ_CP113945.1,978911,980764,-,1854,100.0,99.97756602726068,99.98429621908247,complete
grpE,NZ_CP113945.1,980782,981372,-,591,100.0,99.97756602726066,99.98429621908247,complete
WP_277140478.1,NZ_CP113945.1,980782,981372,-,591,100.0,99.97756602726066,99.98429621908247,complete
hrcA,NZ_CP113945.1,981385,982434,-,1050,100.0,99.97756602726068,99.98429621908247,complete
WP_277141753.1,NZ_CP113945.1,981385,982434,-,1050,100.0,99.97756602726068,99.98429621908247,complete
ribF,NZ_CP113945.1,982589,983518,-,930,100.0,99.97756602726069,99.98429621908248,complete
WP_277140479.1,NZ_CP113945.1,982589,983518,-,930,100.0,99.97756602726069,99.98429621908248,complete
truB,NZ_CP113945.1,983538,984431,-,894,100.0,99.97756602726068,99.98429621908247,complete
WP_277140480.1,NZ_CP113945.1,983538,984431,-,894,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04765,NZ_CP113945.1,984478,984840,-,363,100.0,99.97756602726065,99.98429621908245,complete
WP_277129528.1,NZ_CP113945.1,984478,984840,-,363,100.0,99.97756602726065,99.98429621908245,complete
infB,NZ_CP113945.1,984862,987516,-,2655,100.0,99.97756602726065,99.98429621908245,complete
WP_277140481.1,NZ_CP113945.1,984862,987516,-,2655,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS04775,NZ_CP113945.1,987521,987832,-,312,100.0,99.97756602726066,99.98429621908247,complete
WP_277129526.1,NZ_CP113945.1,987521,987832,-,312,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04780,NZ_CP113945.1,987835,988131,-,297,100.0,99.97756602726066,99.98429621908247,complete
WP_277129525.1,NZ_CP113945.1,987835,988131,-,297,100.0,99.97756602726066,99.98429621908247,complete
nusA,NZ_CP113945.1,988150,989388,-,1239,100.0,99.97756602726068,99.98429621908247,complete
WP_277140482.1,NZ_CP113945.1,988150,989388,-,1239,100.0,99.97756602726068,99.98429621908247,complete
rimP,NZ_CP113945.1,989406,989879,-,474,100.0,99.97756602726069,99.98429621908248,complete
WP_277140483.1,NZ_CP113945.1,989406,989879,-,474,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04795,NZ_CP113945.1,990031,990426,-,396,100.0,99.97756602726068,99.98429621908247,complete
WP_277140484.1,NZ_CP113945.1,990031,990426,-,396,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04800,NZ_CP113945.1,990495,994802,-,4308,100.0,99.97756602726066,99.98429621908247,complete
WP_277140485.1,NZ_CP113945.1,990495,994802,-,4308,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04805,NZ_CP113945.1,994809,996509,-,1701,100.0,99.97756602726068,99.98429621908247,complete
WP_277140486.1,NZ_CP113945.1,994809,996509,-,1701,100.0,99.97756602726068,99.98429621908247,complete
rseP,NZ_CP113945.1,996540,997796,-,1257,100.0,99.97756602726066,99.98429621908247,complete
WP_277140487.1,NZ_CP113945.1,996540,997796,-,1257,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04815,NZ_CP113945.1,997807,998604,-,798,100.0,99.97756602726066,99.98429621908247,complete
WP_277140488.1,NZ_CP113945.1,997807,998604,-,798,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04820,NZ_CP113945.1,998614,999345,-,732,100.0,99.97756602726066,99.98429621908247,complete
WP_277140489.1,NZ_CP113945.1,998614,999345,-,732,100.0,99.97756602726066,99.98429621908247,complete
frr,NZ_CP113945.1,999354,999911,-,558,100.0,99.97756602726066,99.98429621908247,complete
WP_277129515.1,NZ_CP113945.1,999354,999911,-,558,100.0,99.97756602726066,99.98429621908247,complete
pyrH,NZ_CP113945.1,999911,1000636,-,726,100.0,99.97756602726065,99.98429621908245,complete
WP_277140490.1,NZ_CP113945.1,999911,1000636,-,726,100.0,99.97756602726065,99.98429621908245,complete
tsf,NZ_CP113945.1,1000768,1001643,-,876,100.0,99.97756602726068,99.98429621908247,complete
WP_277129513.1,NZ_CP113945.1,1000768,1001643,-,876,100.0,99.97756602726068,99.98429621908247,complete
rpsB,NZ_CP113945.1,1001675,1002463,-,789,100.0,99.97756602726066,99.98429621908247,complete
WP_277129512.1,NZ_CP113945.1,1001675,1002463,-,789,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04845,NZ_CP113945.1,1002622,1003653,-,1032,100.0,99.97756602726068,99.98429621908247,complete
WP_277140491.1,NZ_CP113945.1,1002622,1003653,-,1032,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04850,NZ_CP113945.1,1003716,1004330,+,615,100.0,99.97756602726066,99.98429621908247,complete
WP_277140492.1,NZ_CP113945.1,1003716,1004330,+,615,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04855,NZ_CP113945.1,1004414,1005592,+,1179,100.0,99.97756602726065,99.98429621908245,complete
WP_277140493.1,NZ_CP113945.1,1004414,1005592,+,1179,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS04860,NZ_CP113945.1,1005643,1007043,-,1401,100.0,99.97756602726066,99.98429621908247,complete
WP_277140494.1,NZ_CP113945.1,1005643,1007043,-,1401,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04865,NZ_CP113945.1,1007177,1008958,-,1782,100.0,99.97756602726069,99.98429621908248,complete
WP_277141755.1,NZ_CP113945.1,1007177,1008958,-,1782,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04870,NZ_CP113945.1,1008960,1010714,-,1755,100.0,99.97756602726068,99.98429621908247,complete
WP_277140495.1,NZ_CP113945.1,1008960,1010714,-,1755,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04875,NZ_CP113945.1,1010791,1011009,-,219,100.0,99.97756602726068,99.98429621908247,complete
WP_277129506.1,NZ_CP113945.1,1010791,1011009,-,219,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04880,NZ_CP113945.1,1011080,1011328,-,249,100.0,99.97756602726068,99.98429621908247,complete
WP_277140496.1,NZ_CP113945.1,1011080,1011328,-,249,100.0,99.97756602726068,99.98429621908247,complete
lexA,NZ_CP113945.1,1011473,1012096,+,624,100.0,99.97756602726066,99.98429621908247,complete
WP_277140497.1,NZ_CP113945.1,1011473,1012096,+,624,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04890,NZ_CP113945.1,1012120,1012770,-,651,100.0,99.97756602726066,99.98429621908247,complete
WP_277140498.1,NZ_CP113945.1,1012120,1012770,-,651,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04895,NZ_CP113945.1,1012955,1013719,-,765,100.0,99.97756602726066,99.98429621908247,complete
WP_277140499.1,NZ_CP113945.1,1012955,1013719,-,765,100.0,99.97756602726066,99.98429621908247,complete
rplS,NZ_CP113945.1,1013824,1014171,-,348,100.0,99.97756602726066,99.98429621908247,complete
WP_277133631.1,NZ_CP113945.1,1013824,1014171,-,348,100.0,99.97756602726066,99.98429621908247,complete
trmD,NZ_CP113945.1,1014295,1015011,-,717,100.0,99.97756602726066,99.98429621908247,complete
WP_277129500.1,NZ_CP113945.1,1014295,1015011,-,717,100.0,99.97756602726066,99.98429621908247,complete
rimM,NZ_CP113945.1,1015001,1015516,-,516,100.0,99.97756602726068,99.98429621908247,complete
WP_277140500.1,NZ_CP113945.1,1015001,1015516,-,516,100.0,99.97756602726068,99.98429621908247,complete
rpsP,NZ_CP113945.1,1015589,1015861,-,273,100.0,99.97756602726065,99.98429621908245,complete
WP_277129498.1,NZ_CP113945.1,1015589,1015861,-,273,100.0,99.97756602726065,99.98429621908245,complete
ffh,NZ_CP113945.1,1015945,1017372,-,1428,100.0,99.97756602726068,99.98429621908247,complete
WP_277140501.1,NZ_CP113945.1,1015945,1017372,-,1428,100.0,99.97756602726068,99.98429621908247,complete
ylxM,NZ_CP113945.1,1017377,1017718,-,342,100.0,99.97756602726066,99.98429621908247,complete
WP_277140502.1,NZ_CP113945.1,1017377,1017718,-,342,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS04930,NZ_CP113945.1,1017920,1019347,+,1428,100.0,99.97756602726068,99.98429621908247,complete
WP_277140503.1,NZ_CP113945.1,1017920,1019347,+,1428,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04935,NZ_CP113945.1,1019483,1020907,+,1425,100.0,99.97756602726068,99.98429621908247,complete
WP_277140504.1,NZ_CP113945.1,1019483,1020907,+,1425,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04940,NZ_CP113945.1,1020956,1022380,-,1425,100.0,99.97756602726068,99.98429621908247,complete
WP_277140505.1,NZ_CP113945.1,1020956,1022380,-,1425,100.0,99.97756602726068,99.98429621908247,complete
ftsY,NZ_CP113945.1,1022405,1023859,-,1455,100.0,99.97756602726065,99.98429621908245,complete
WP_277140506.1,NZ_CP113945.1,1022405,1023859,-,1455,100.0,99.97756602726065,99.98429621908245,complete
smc,NZ_CP113945.1,1023862,1027425,-,3564,100.0,99.97756602726069,99.98429621908248,complete
WP_277140507.1,NZ_CP113945.1,1023862,1027425,-,3564,100.0,99.97756602726069,99.98429621908248,complete
rnc,NZ_CP113945.1,1027436,1028122,-,687,100.0,99.97756602726064,99.98429621908244,complete
WP_277129490.1,NZ_CP113945.1,1027436,1028122,-,687,100.0,99.97756602726064,99.98429621908244,complete
OZX58_RS04960,NZ_CP113945.1,1028286,1030055,-,1770,100.0,99.97756602726068,99.98429621908247,complete
WP_277140508.1,NZ_CP113945.1,1028286,1030055,-,1770,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04965,NZ_CP113945.1,1030232,1032001,-,1770,100.0,99.97756602726068,99.98429621908247,complete
WP_277140509.1,NZ_CP113945.1,1030232,1032001,-,1770,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04970,NZ_CP113945.1,1032181,1033947,-,1767,100.0,99.97756602726068,99.98429621908247,complete
WP_277140510.1,NZ_CP113945.1,1032181,1033947,-,1767,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04975,NZ_CP113945.1,1034132,1035904,-,1773,100.0,99.97756602726068,99.98429621908247,complete
WP_277140511.1,NZ_CP113945.1,1034132,1035904,-,1773,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04980,NZ_CP113945.1,1036102,1037010,-,909,100.0,99.97756602726068,99.98429621908247,complete
WP_277129486.1,NZ_CP113945.1,1036102,1037010,-,909,100.0,99.97756602726068,99.98429621908247,complete
opp4B,NZ_CP113945.1,1037026,1037985,-,960,100.0,99.97756602726069,99.98429621908248,complete
WP_277129485.1,NZ_CP113945.1,1037026,1037985,-,960,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS04990,NZ_CP113945.1,1037988,1038953,-,966,100.0,99.97756602726068,99.98429621908247,complete
WP_277129484.1,NZ_CP113945.1,1037988,1038953,-,966,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS04995,NZ_CP113945.1,1038957,1039976,-,1020,100.0,99.97756602726069,99.98429621908248,complete
WP_277129483.1,NZ_CP113945.1,1038957,1039976,-,1020,100.0,99.97756602726069,99.98429621908248,complete
acpP,NZ_CP113945.1,1040096,1040338,-,243,100.0,99.97756602726069,99.98429621908248,complete
WP_277129482.1,NZ_CP113945.1,1040096,1040338,-,243,100.0,99.97756602726069,99.98429621908248,complete
plsX,NZ_CP113945.1,1040379,1041377,-,999,100.0,99.97756602726068,99.98429621908247,complete
WP_277140512.1,NZ_CP113945.1,1040379,1041377,-,999,100.0,99.97756602726068,99.98429621908247,complete
recG,NZ_CP113945.1,1041397,1043433,-,2037,100.0,99.97756602726069,99.98429621908248,complete
WP_277140513.1,NZ_CP113945.1,1041397,1043433,-,2037,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS05015,NZ_CP113945.1,1043437,1045095,-,1659,100.0,99.97756602726066,99.98429621908247,complete
WP_277140514.1,NZ_CP113945.1,1043437,1045095,-,1659,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05020,NZ_CP113945.1,1045117,1045479,-,363,100.0,99.97756602726065,99.98429621908245,complete
WP_277129478.1,NZ_CP113945.1,1045117,1045479,-,363,100.0,99.97756602726065,99.98429621908245,complete
rpmB,NZ_CP113945.1,1045644,1045829,+,186,100.0,99.97756602726066,99.98429621908247,complete
WP_277129477.1,NZ_CP113945.1,1045644,1045829,+,186,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05030,NZ_CP113945.1,1045926,1046612,-,687,100.0,99.97756602726064,99.98429621908244,complete
WP_277140515.1,NZ_CP113945.1,1045926,1046612,-,687,100.0,99.97756602726064,99.98429621908244,complete
rpe,NZ_CP113945.1,1046609,1047259,-,651,100.0,99.97756602726066,99.98429621908247,complete
WP_277140516.1,NZ_CP113945.1,1046609,1047259,-,651,100.0,99.97756602726066,99.98429621908247,complete
rsgA,NZ_CP113945.1,1047269,1048162,-,894,100.0,99.97756602726068,99.98429621908247,complete
WP_277140517.1,NZ_CP113945.1,1047269,1048162,-,894,100.0,99.97756602726068,99.98429621908247,complete
pknB,NZ_CP113945.1,1048163,1050118,-,1956,100.0,99.97756602726069,99.98429621908248,complete
WP_277140518.1,NZ_CP113945.1,1048163,1050118,-,1956,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS05050,NZ_CP113945.1,1050115,1050864,-,750,100.0,99.97756602726065,99.98429621908245,complete
WP_277140519.1,NZ_CP113945.1,1050115,1050864,-,750,100.0,99.97756602726065,99.98429621908245,complete
rsmB,NZ_CP113945.1,1050869,1052194,-,1326,100.0,99.97756602726064,99.98429621908244,complete
WP_277140520.1,NZ_CP113945.1,1050869,1052194,-,1326,100.0,99.97756602726064,99.98429621908244,complete
fmt,NZ_CP113945.1,1052181,1053125,-,945,100.0,99.97756602726069,99.98429621908248,complete
WP_277140521.1,NZ_CP113945.1,1052181,1053125,-,945,100.0,99.97756602726069,99.98429621908248,complete
priA,NZ_CP113945.1,1053138,1055534,-,2397,100.0,99.97756602726066,99.98429621908247,complete
WP_277140522.1,NZ_CP113945.1,1053138,1055534,-,2397,100.0,99.97756602726066,99.98429621908247,complete
rpoZ,NZ_CP113945.1,1055598,1055816,-,219,100.0,99.97756602726068,99.98429621908247,complete
WP_277129468.1,NZ_CP113945.1,1055598,1055816,-,219,100.0,99.97756602726068,99.98429621908247,complete
gmk,NZ_CP113945.1,1055820,1056434,-,615,100.0,99.97756602726066,99.98429621908247,complete
WP_277129467.1,NZ_CP113945.1,1055820,1056434,-,615,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05080,NZ_CP113945.1,1056603,1056878,+,276,100.0,99.97756602726066,99.98429621908247,complete
WP_277129466.1,NZ_CP113945.1,1056603,1056878,+,276,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05085,NZ_CP113945.1,1056929,1057366,-,438,100.0,99.97756602726068,99.98429621908247,complete
WP_277140523.1,NZ_CP113945.1,1056929,1057366,-,438,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS05090,NZ_CP113945.1,1057363,1058217,-,855,100.0,99.97756602726066,99.98429621908247,complete
WP_277140524.1,NZ_CP113945.1,1057363,1058217,-,855,100.0,99.97756602726066,99.98429621908247,complete
recN,NZ_CP113945.1,1058214,1059899,-,1686,100.0,99.97756602726068,99.98429621908247,complete
WP_277140525.1,NZ_CP113945.1,1058214,1059899,-,1686,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS05100,NZ_CP113945.1,1059909,1060721,-,813,100.0,99.97756602726066,99.98429621908247,complete
WP_277140526.1,NZ_CP113945.1,1059909,1060721,-,813,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05105,NZ_CP113945.1,1060722,1061588,-,867,100.0,99.97756602726068,99.98429621908247,complete
WP_277140527.1,NZ_CP113945.1,1060722,1061588,-,867,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS05110,NZ_CP113945.1,1061590,1061832,-,243,100.0,99.97756602726069,99.98429621908248,complete
WP_277129460.1,NZ_CP113945.1,1061590,1061832,-,243,100.0,99.97756602726069,99.98429621908248,complete
xseA,NZ_CP113945.1,1061813,1063180,-,1368,100.0,99.97756602726066,99.98429621908247,complete
WP_277140528.1,NZ_CP113945.1,1061813,1063180,-,1368,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05120,NZ_CP113945.1,1063170,1064018,-,849,100.0,99.97756602726069,99.98429621908248,complete
WP_277140529.1,NZ_CP113945.1,1063170,1064018,-,849,100.0,99.97756602726069,99.98429621908248,complete
nusB,NZ_CP113945.1,1064069,1064467,-,399,100.0,99.97756602726066,99.98429621908247,complete
WP_277129457.1,NZ_CP113945.1,1064069,1064467,-,399,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05130,NZ_CP113945.1,1064445,1064903,-,459,100.0,99.97756602726068,99.98429621908247,complete
WP_277129456.1,NZ_CP113945.1,1064445,1064903,-,459,100.0,99.97756602726068,99.98429621908247,complete
efp,NZ_CP113945.1,1064923,1065492,-,570,100.0,99.97756602726066,99.98429621908247,complete
WP_277129455.1,NZ_CP113945.1,1064923,1065492,-,570,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05140,NZ_CP113945.1,1065563,1066672,-,1110,100.0,99.97756602726066,99.98429621908247,complete
WP_277140530.1,NZ_CP113945.1,1065563,1066672,-,1110,100.0,99.97756602726066,99.98429621908247,complete
rpmA,NZ_CP113945.1,1066823,1067116,-,294,100.0,99.97756602726066,99.98429621908247,complete
WP_277129453.1,NZ_CP113945.1,1066823,1067116,-,294,100.0,99.97756602726066,99.98429621908247,complete
rplU,NZ_CP113945.1,1067134,1067445,-,312,100.0,99.97756602726066,99.98429621908247,complete
WP_277129452.1,NZ_CP113945.1,1067134,1067445,-,312,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05155,NZ_CP113945.1,1067635,1068474,-,840,100.0,99.97756602726068,99.98429621908247,complete
WP_277140531.1,NZ_CP113945.1,1067635,1068474,-,840,100.0,99.97756602726068,99.98429621908247,complete
OZX58_RS05160,NZ_CP113945.1,1068622,1069443,+,822,100.0,99.97756602726066,99.98429621908247,complete
WP_277140532.1,NZ_CP113945.1,1068622,1069443,+,822,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05165,NZ_CP113945.1,1069514,1070833,-,1320,100.0,99.97756602726065,99.98429621908245,complete
WP_277140533.1,NZ_CP113945.1,1069514,1070833,-,1320,100.0,99.97756602726065,99.98429621908245,complete
OZX58_RS05170,NZ_CP113945.1,1070924,1072705,-,1782,100.0,99.97756602726069,99.98429621908248,complete
WP_277140534.1,NZ_CP113945.1,1070924,1072705,-,1782,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS05175,NZ_CP113945.1,1072807,1086729,-,13923,100.0,99.97756602726066,99.98429621908247,complete
WP_277140535.1,NZ_CP113945.1,1072807,1086729,-,13923,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05180,NZ_CP113945.1,1087228,1087301,+,74,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05185,NZ_CP113945.1,1087825,1088460,+,636,100.0,99.97756602726066,99.98429621908247,complete
WP_277140536.1,NZ_CP113945.1,1087825,1088460,+,636,100.0,99.97756602726066,99.98429621908247,complete
OZX58_RS05190,NZ_CP113945.1,1088499,1089857,-,1359,100.0,99.97756602726064,99.98429621908244,complete
WP_277140537.1,NZ_CP113945.1,1088499,1089857,-,1359,100.0,99.97756602726064,99.98429621908244,complete
OZX58_RS05195,NZ_CP113945.1,1090278,1091315,+,1038,100.0,99.97756602726069,99.98429621908248,complete
WP_277140538.1,NZ_CP113945.1,1090278,1091315,+,1038,100.0,99.97756602726069,99.98429621908248,complete
OZX58_RS05200,NZ_CP113945.1,1091360,1091980,-,621,100.0,99.97756602726066,99.98429621908247,complete
WP_277140539.1,NZ_CP113945.1,1091360,1091980,-,621,100.0,99.97756602726066,99.98429621908247,complete
